

('Nike Men Blue T20 Indian Cricket Jersey', 'Mô tả', 'Mô tả chi tiết', 150000, 'Blue', 'Winter', 'Nam', 'Áo', '11', '20', 'upload/1.jpg', 10, 'nike-men-blue-t20-indian-cricket-jersey'),
('UCB Women Stripe Sleeveless Grey Orange Top', 'Mô tả', 'Mô tả chi tiết', 150000, 'Grey', 'Summer', 'Nữ', 'Áo', '12', '24', 'upload/1395.jpg', 10, 'ucb-women-stripe-sleeveless-grey-orange-top'),
('UCB Womens Short Sleeve Polo Pink Top', 'Mô tả', 'Mô tả chi tiết', 150000, 'Pink', 'Summer', 'Nữ', 'Áo', '12', '24', 'upload/1396.jpg', 10, 'ucb-womens-short-sleeve-polo-pink-top'),
('UCB Women Sleeveless White Top', 'Mô tả', 'Mô tả chi tiết', 150000, 'White', 'Summer', 'Nữ', 'Áo', '12', '24', 'upload/1397.jpg', 10, 'ucb-women-sleeveless-white-top'),
('UCB Womens Racer Back Green Top', 'Mô tả', 'Mô tả chi tiết', 150000, 'Green', 'Summer', 'Nữ', 'Áo', '12', '24', 'upload/1398.jpg', 10, 'ucb-womens-racer-back-green-top'),
('UCB Women Sleeveless Cowl Neck White Top', 'Mô tả', 'Mô tả chi tiết', 150000, 'White', 'Summer', 'Nữ', 'Áo', '12', '24', 'upload/1399.jpg', 10, 'ucb-women-sleeveless-cowl-neck-white-top'),
('UCB Womens Sleeveless Cowl Neck Blue Top', 'Mô tả', 'Mô tả chi tiết', 150000, 'Blue', 'Summer', 'Nữ', 'Áo', '12', '24', 'upload/1400.jpg', 10, 'ucb-womens-sleeveless-cowl-neck-blue-top'),
('UCB Women Quarter Sleeve Round Neck Pink Top', 'Mô tả', 'Mô tả chi tiết', 150000, 'Pink', 'Summer', 'Nữ', 'Áo', '12', '24', 'upload/1401.jpg', 10, 'ucb-women-quarter-sleeve-round-neck-pink-top'),
('UCB Womens Graphic Print Sequins Blue Top', 'Mô tả', 'Mô tả chi tiết', 150000, 'Blue', 'Summer', 'Nữ', 'Áo', '12', '24', 'upload/1402.jpg', 10, 'ucb-womens-graphic-print-sequins-blue-top'),
('W Women Round Neck Short Sleeve Pink Kurta', 'Mô tả', 'Mô tả chi tiết', 150000, 'Pink', 'Summer', 'Nữ', 'Áo', '12', '24', 'upload/1403.jpg', 10, 'w-women-round-neck-short-sleeve-pink-kurta'),
('W Women Deep U Neck-Yarn Dyed Red Kurta', 'Mô tả', 'Mô tả chi tiết', 150000, 'Red', 'Summer', 'Nữ', 'Áo', '12', '24', 'upload/1404.jpg', 10, 'w-women-deep-u-neck-yarn-dyed-red-kurta'),
('W Women V Neck Short Sleeve Purple Kurta', 'Mô tả', 'Mô tả chi tiết', 150000, 'Purple', 'Summer', 'Nữ', 'Áo', '12', '24', 'upload/1405.jpg', 10, 'w-women-v-neck-short-sleeve-purple-kurta'),
('W Women V Neck Short Sleeve Pink Kurta', 'Mô tả', 'Mô tả chi tiết', 150000, 'Pink', 'Summer', 'Nữ', 'Áo', '12', '24', 'upload/1406.jpg', 10, 'w-women-v-neck-short-sleeve-pink-kurta'),
('W Women Short Sleeve Pink Kurta', 'Mô tả', 'Mô tả chi tiết', 150000, 'Pink', 'Summer', 'Nữ', 'Áo', '12', '24', 'upload/1407.jpg', 10, 'w-women-short-sleeve-pink-kurta'),
('W Women V Neck Sleeve Black Kurta', 'Mô tả', 'Mô tả chi tiết', 150000, 'Black', 'Summer', 'Nữ', 'Áo', '12', '24', 'upload/1408.jpg', 10, 'w-women-v-neck-sleeve-black-kurta'),
('W Women Sqaure Neck Yarn Dyed Short Sleeve Black Kurta', 'Mô tả', 'Mô tả chi tiết', 150000, 'Black', 'Summer', 'Nữ', 'Áo', '12', '24', 'upload/1409.jpg', 10, 'w-women-sqaure-neck-yarn-dyed-short-sleeve-black-kurta'),
('W Women V Neck Solid Short Sleeve White Kurta', 'Mô tả', 'Mô tả chi tiết', 150000, 'White', 'Summer', 'Nữ', 'Áo', '12', '24', 'upload/1410.jpg', 10, 'w-women-v-neck-solid-short-sleeve-white-kurta'),
('W Women Sqaure Neck Short Sleeve Blue Kurta', 'Mô tả', 'Mô tả chi tiết', 150000, 'Blue', 'Summer', 'Nữ', 'Áo', '12', '24', 'upload/1411.jpg', 10, 'w-women-sqaure-neck-short-sleeve-blue-kurta'),
('W Women Mandarin Neck-Yarn Dyed Green Kurta', 'Mô tả', 'Mô tả chi tiết', 150000, 'Green', 'Summer', 'Nữ', 'Áo', '12', '24', 'upload/1412.jpg', 10, 'w-women-mandarin-neck-yarn-dyed-green-kurta'),
('W Women Deep Neck Sleeveless White Kurta', 'Mô tả', 'Mô tả chi tiết', 150000, 'White', 'Summer', 'Nữ', 'Áo', '12', '24', 'upload/1413.jpg', 10, 'w-women-deep-neck-sleeveless-white-kurta'),
('W Women U Neck Short Sleeve White Kurta', 'Mô tả', 'Mô tả chi tiết', 150000, 'White', 'Summer', 'Nữ', 'Áo', '12', '24', 'upload/1414.jpg', 10, 'w-women-u-neck-short-sleeve-white-kurta'),
('W Women U Neck Short Sleeve Blue Kurta', 'Mô tả', 'Mô tả chi tiết', 150000, 'Blue', 'Summer', 'Nữ', 'Áo', '12', '24', 'upload/1415.jpg', 10, 'w-women-u-neck-short-sleeve-blue-kurta'),
('W Women Mandarin Neck Full Sleeve White Top', 'Mô tả', 'Mô tả chi tiết', 150000, 'White', 'Summer', 'Nữ', 'Áo', '12', '24', 'upload/1416.jpg', 10, 'w-women-mandarin-neck-full-sleeve-white-top'),
('W Women U Neck Sleeveless Red Kurta', 'Mô tả', 'Mô tả chi tiết', 150000, 'Pink', 'Summer', 'Nữ', 'Áo', '12', '24', 'upload/1417.jpg', 10, 'w-women-u-neck-sleeveless-red-kurta'),
('W Women U Neck Short Sleeve Lavender Green Kurta', 'Mô tả', 'Mô tả chi tiết', 150000, 'Green', 'Summer', 'Nữ', 'Áo', '12', '24', 'upload/1418.jpg', 10, 'w-women-u-neck-short-sleeve-lavender-green-kurta'),
('W Womens Deep U Neck Sleeveless White Black Top', 'Mô tả', 'Mô tả chi tiết', 150000, 'Black', 'Spring', 'Nữ', 'Áo', '12', '24', 'upload/1419.jpg', 10, 'w-womens-deep-u-neck-sleeveless-white-black-top'),
('W Women Mandarin Neck Sleeveless Purple Top', 'Mô tả', 'Mô tả chi tiết', 150000, 'Purple', 'Summer', 'Nữ', 'Áo', '12', '24', 'upload/1420.jpg', 10, 'w-women-mandarin-neck-sleeveless-purple-top'),
('W Womens Deep U Neck Short Sleeve Black Top', 'Mô tả', 'Mô tả chi tiết', 150000, 'Black', 'Summer', 'Nữ', 'Áo', '12', '24', 'upload/1421.jpg', 10, 'w-womens-deep-u-neck-short-sleeve-black-top'),
('W Women V Neck Kaftan Sleeve Red Top', 'Mô tả', 'Mô tả chi tiết', 150000, 'Red', 'Summer', 'Nữ', 'Áo', '12', '24', 'upload/1422.jpg', 10, 'w-women-v-neck-kaftan-sleeve-red-top'),
('W Womens Round Neck Sleeveless Pink Top', 'Mô tả', 'Mô tả chi tiết', 150000, 'Pink', 'Summer', 'Nữ', 'Áo', '12', '24', 'upload/1423.jpg', 10, 'w-womens-round-neck-sleeveless-pink-top'),
('W Women Square Neck Short Sleeve Purple Tunic', 'Mô tả', 'Mô tả chi tiết', 150000, 'Purple', 'Summer', 'Nữ', 'Áo', '12', '24', 'upload/1424.jpg', 10, 'w-women-square-neck-short-sleeve-purple-tunic'),
('W Womens Deep U Neck Short Sleeve White Top', 'Mô tả', 'Mô tả chi tiết', 150000, 'White', 'Summer', 'Nữ', 'Áo', '12', '24', 'upload/1425.jpg', 10, 'w-womens-deep-u-neck-short-sleeve-white-top'),
('Nike Womens Class Purple T-shirt', 'Mô tả', 'Mô tả chi tiết', 150000, 'Purple', 'Summer', 'Nữ', 'Áo', '12', '24', 'upload/1426.jpg', 10, 'nike-womens-class-purple-t-shirt'),
('Nike Womens Miler Orange White T-shirt', 'Mô tả', 'Mô tả chi tiết', 150000, 'White', 'Summer', 'Nữ', 'Áo', '12', '24', 'upload/1427.jpg', 10, 'nike-womens-miler-orange-white-t-shirt'),
('Nike Womens Miler White Blue T-shirt', 'Mô tả', 'Mô tả chi tiết', 150000, 'White', 'Summer', 'Nữ', 'Áo', '12', '24', 'upload/1428.jpg', 10, 'nike-womens-miler-white-blue-t-shirt'),
('Nike Womens Spher Black T-shirt', 'Mô tả', 'Mô tả chi tiết', 150000, 'Black', 'Summer', 'Nữ', 'Áo', '12', '24', 'upload/1429.jpg', 10, 'nike-womens-spher-black-t-shirt'),
('Nike Womens As Cruise Pink T-shirt', 'Mô tả', 'Mô tả chi tiết', 150000, 'Pink', 'Summer', 'Nữ', 'Áo', '12', '24', 'upload/1430.jpg', 10, 'nike-womens-as-cruise-pink-t-shirt'),
('Nike Womens Nike Spher Light Blue T-shirt', 'Mô tả', 'Mô tả chi tiết', 150000, 'Blue', 'Summer', 'Nữ', 'Áo', '12', '24', 'upload/1431.jpg', 10, 'nike-womens-nike-spher-light-blue-t-shirt'),
('Nike Womens Nike Spher Purple T-shirt', 'Mô tả', 'Mô tả chi tiết', 150000, 'Purple', 'Summer', 'Nữ', 'Áo', '12', '24', 'upload/1432.jpg', 10, 'nike-womens-nike-spher-purple-t-shirt'),
('Nike Womens Challen Light Blue T-shirt', 'Mô tả', 'Mô tả chi tiết', 150000, 'Blue', 'Summer', 'Nữ', 'Áo', '12', '24', 'upload/1433.jpg', 10, 'nike-womens-challen-light-blue-t-shirt'),
('Nike Womens Challen Purple T-shirt', 'Mô tả', 'Mô tả chi tiết', 150000, 'Purple', 'Summer', 'Nữ', 'Áo', '12', '24', 'upload/1434.jpg', 10, 'nike-womens-challen-purple-t-shirt'),
('Nike Womens Peach Polo T-shirt', 'Mô tả', 'Mô tả chi tiết', 150000, 'Peach', 'Summer', 'Nữ', 'Áo', '12', '24', 'upload/1435.jpg', 10, 'nike-womens-peach-polo-t-shirt'),
('Nike Womens Purple Polo T-shirt', 'Mô tả', 'Mô tả chi tiết', 150000, 'Purple', 'Summer', 'Nữ', 'Áo', '12', '24', 'upload/1436.jpg', 10, 'nike-womens-purple-polo-t-shirt'),
('Nike Womens Smash Purple T-shirt', 'Mô tả', 'Mô tả chi tiết', 150000, 'Purple', 'Summer', 'Nữ', 'Áo', '12', '24', 'upload/1437.jpg', 10, 'nike-womens-smash-purple-t-shirt'),
('Nike Womens Smash Pink T-shirt', 'Mô tả', 'Mô tả chi tiết', 150000, 'Pink', 'Summer', 'Nữ', 'Áo', '12', '24', 'upload/1438.jpg', 10, 'nike-womens-smash-pink-t-shirt'),
('Nike Womens Line 9 Turquoise Blue T-shirt', 'Mô tả', 'Mô tả chi tiết', 150000, 'Blue', 'Summer', 'Nữ', 'Áo', '12', '24', 'upload/1439.jpg', 10, 'nike-womens-line-9-turquoise-blue-t-shirt'),
('Nike Womens Black Polo T-shirt', 'Mô tả', 'Mô tả chi tiết', 150000, 'Black', 'Summer', 'Nữ', 'Áo', '12', '24', 'upload/1440.jpg', 10, 'nike-womens-black-polo-t-shirt'),
('Nike Womens Aqua Blue Polo T-shirt', 'Mô tả', 'Mô tả chi tiết', 150000, 'White', 'Summer', 'Nữ', 'Áo', '12', '24', 'upload/1441.jpg', 10, 'nike-womens-aqua-blue-polo-t-shirt'),
('Nike Womens Class Pink T-shirt', 'Mô tả', 'Mô tả chi tiết', 150000, 'Pink', 'Summer', 'Nữ', 'Áo', '12', '24', 'upload/1442.jpg', 10, 'nike-womens-class-pink-t-shirt'),
('Puma Womens Logo Plus Black T-shirt', 'Mô tả', 'Mô tả chi tiết', 150000, 'Black', 'Fall', 'Nữ', 'Áo', '12', '24', 'upload/1443.jpg', 10, 'puma-womens-logo-plus-black-t-shirt'),
('Urban Yoga Womens Ganesha Red T-shirt', 'Mô tả', 'Mô tả chi tiết', 150000, 'Red', 'Fall', 'Nữ', 'Áo', '12', '24', 'upload/1444.jpg', 10, 'urban-yoga-womens-ganesha-red-t-shirt'),
('Urban Yoga Womens Fly Purple T-shirt', 'Mô tả', 'Mô tả chi tiết', 150000, 'Purple', 'Fall', 'Nữ', 'Áo', '12', '24', 'upload/1445.jpg', 10, 'urban-yoga-womens-fly-purple-t-shirt'),
('Urban Yoga Womens Namaste Yellow T-shirt', 'Mô tả', 'Mô tả chi tiết', 150000, 'Yellow', 'Fall', 'Nữ', 'Áo', '12', '24', 'upload/1446.jpg', 10, 'urban-yoga-womens-namaste-yellow-t-shirt'),
('Jealous 21 Women Chic Melange Grey Top', 'Mô tả', 'Mô tả chi tiết', 150000, 'Grey', 'Fall', 'Nữ', 'Áo', '12', '24', 'upload/1447.jpg', 10, 'jealous-21-women-chic-melange-grey-top'),
('Jealous 21 Womens She's Got Attitude Purple Top', 'Mô tả', 'Mô tả chi tiết', 150000, 'Purple', 'Fall', 'Nữ', 'Áo', '12', '24', 'upload/1448.jpg', 10, 'jealous-21-womens-she-s-got-attitude-purple-top'),
('Jealous 21 Women Frills Florals Aubergine Purple Top', 'Mô tả', 'Mô tả chi tiết', 150000, 'Purple', 'Fall', 'Nữ', 'Áo', '12', '24', 'upload/1449.jpg', 10, 'jealous-21-women-frills-florals-aubergine-purple-top'),
('Jealous 21 Womens All Girls Dying Jealousy Pink Top', 'Mô tả', 'Mô tả chi tiết', 150000, 'Pink', 'Fall', 'Nữ', 'Áo', '12', '24', 'upload/1450.jpg', 10, 'jealous-21-womens-all-girls-dying-jealousy-pink-top'),
('Jealous 21 Womens She's Attitude Scarlet Pink T-shirt', 'Mô tả', 'Mô tả chi tiết', 150000, 'Pink', 'Fall', 'Nữ', 'Áo', '12', '24', 'upload/1451.jpg', 10, 'jealous-21-womens-she-s-attitude-scarlet-pink-t-shirt'),
('Jealous 21 Womens She's Got Attitude Mint Green Tops', 'Mô tả', 'Mô tả chi tiết', 150000, 'Green', 'Fall', 'Nữ', 'Áo', '12', '24', 'upload/1452.jpg', 10, 'jealous-21-womens-she-s-got-attitude-mint-green-tops'),
('Jealous 21 Women Neckline Black Top', 'Mô tả', 'Mô tả chi tiết', 150000, 'Black', 'Fall', 'Nữ', 'Áo', '12', '24', 'upload/1453.jpg', 10, 'jealous-21-women-neckline-black-top'),
('Jealous 21 Womens She's Got Attitude Red Top', 'Mô tả', 'Mô tả chi tiết', 150000, 'Red', 'Fall', 'Nữ', 'Áo', '12', '24', 'upload/1454.jpg', 10, 'jealous-21-womens-she-s-got-attitude-red-top'),
('Jealous 21 Women Did You Year Something Green Top', 'Mô tả', 'Mô tả chi tiết', 150000, 'Green', 'Fall', 'Nữ', 'Áo', '12', '24', 'upload/1455.jpg', 10, 'jealous-21-women-did-you-year-something-green-top'),
('Jealous 21 Womens She's Got Attitude Black Top', 'Mô tả', 'Mô tả chi tiết', 150000, 'Black', 'Fall', 'Nữ', 'Áo', '12', '24', 'upload/1456.jpg', 10, 'jealous-21-womens-she-s-got-attitude-black-top'),
('Wrangler Womens Engineered Stripe Mustard T-shirt', 'Mô tả', 'Mô tả chi tiết', 150000, 'Brown', 'Summer', 'Nữ', 'Áo', '12', '24', 'upload/1457.jpg', 10, 'wrangler-womens-engineered-stripe-mustard-t-shirt'),
('Puma Women Riddim White T-shirt', 'Mô tả', 'Mô tả chi tiết', 150000, 'White', 'Fall', 'Nữ', 'Áo', '12', '24', 'upload/1458.jpg', 10, 'puma-women-riddim-white-t-shirt'),
('Puma Womens USP Chest Cat Blue Top', 'Mô tả', 'Mô tả chi tiết', 150000, 'Green', 'Fall', 'Nữ', 'Áo', '12', '24', 'upload/1459.jpg', 10, 'puma-womens-usp-chest-cat-blue-top'),
('Wildcraft Womens Organic Cotton Yellow T-shirt', 'Mô tả', 'Mô tả chi tiết', 150000, 'Yellow', 'Spring', 'Nữ', 'Áo', '12', '24', 'upload/1460.jpg', 10, 'wildcraft-womens-organic-cotton-yellow-t-shirt'),
('Jealous 21 Women Jealous Frills and florals Purple Top Purple Tops', 'Mô tả', 'Mô tả chi tiết', 150000, 'Purple', 'Fall', 'Nữ', 'Áo', '12', '24', 'upload/1461.jpg', 10, 'jealous-21-women-jealous-frills-and-florals-purple-top-purple-tops'),
('Jealous 21 Women Jealous Ebony Brown Top Brown Tops', 'Mô tả', 'Mô tả chi tiết', 150000, 'Brown', 'Fall', 'Nữ', 'Áo', '12', '24', 'upload/1462.jpg', 10, 'jealous-21-women-jealous-ebony-brown-top-brown-tops'),
('Jealous 21 Women Jealous Eara Red Top Red T-shirt', 'Mô tả', 'Mô tả chi tiết', 150000, 'Red', 'Fall', 'Nữ', 'Áo', '12', '24', 'upload/1463.jpg', 10, 'jealous-21-women-jealous-eara-red-top-red-t-shirt'),
('Jealous 21 Women Edie Purple Top', 'Mô tả', 'Mô tả chi tiết', 150000, 'Purple', 'Fall', 'Nữ', 'Áo', '12', '24', 'upload/1464.jpg', 10, 'jealous-21-women-edie-purple-top'),
('Jealous 21 Women Jealous Gaius Pink Top Pink Tops', 'Mô tả', 'Mô tả chi tiết', 150000, 'Pink', 'Fall', 'Nữ', 'Áo', '12', '24', 'upload/1465.jpg', 10, 'jealous-21-women-jealous-gaius-pink-top-pink-tops'),
('Jealous 21 Women Jealous Gale Coral Top Grey Tops', 'Mô tả', 'Mô tả chi tiết', 150000, 'Grey', 'Fall', 'Nữ', 'Áo', '12', '24', 'upload/1466.jpg', 10, 'jealous-21-women-jealous-gale-coral-top-grey-tops'),
('Jealous 21 Women Jealous Mabon Yellow Top Yellow Tops', 'Mô tả', 'Mô tả chi tiết', 150000, 'Yellow', 'Fall', 'Nữ', 'Áo', '12', '24', 'upload/1467.jpg', 10, 'jealous-21-women-jealous-mabon-yellow-top-yellow-tops'),
('Jealous 21 Women Jealous Macrae Purple Top', 'Mô tả', 'Mô tả chi tiết', 150000, 'Purple', 'Fall', 'Nữ', 'Áo', '12', '24', 'upload/1468.jpg', 10, 'jealous-21-women-jealous-macrae-purple-top'),
('Jealous 21 Women Jealous Mabel Pink T-shirt', 'Mô tả', 'Mô tả chi tiết', 150000, 'Pink', 'Fall', 'Nữ', 'Áo', '12', '24', 'upload/1469.jpg', 10, 'jealous-21-women-jealous-mabel-pink-t-shirt'),
('Jealous 21 Women Jealous Ece Blue Top Blue Tops', 'Mô tả', 'Mô tả chi tiết', 150000, 'Blue', 'Fall', 'Nữ', 'Áo', '12', '24', 'upload/1470.jpg', 10, 'jealous-21-women-jealous-ece-blue-top-blue-tops'),
('Jealous 21 Women Jealous Edna Grey Top Grey Tops', 'Mô tả', 'Mô tả chi tiết', 150000, 'Grey', 'Fall', 'Nữ', 'Áo', '12', '24', 'upload/1471.jpg', 10, 'jealous-21-women-jealous-edna-grey-top-grey-tops'),
('Jealous 21 Women Jealous Modele Coral Top Pink T-shirt', 'Mô tả', 'Mô tả chi tiết', 150000, 'Pink', 'Fall', 'Nữ', 'Áo', '12', '24', 'upload/1472.jpg', 10, 'jealous-21-women-jealous-modele-coral-top-pink-t-shirt'),
('Jealous 21 Women Jealous Eirny Green Top Green T-shirt', 'Mô tả', 'Mô tả chi tiết', 150000, 'Green', 'Fall', 'Nữ', 'Áo', '12', '24', 'upload/1473.jpg', 10, 'jealous-21-women-jealous-eirny-green-top-green-t-shirt'),
('Jealous 21 Women Jealous Edana Teal Top Blue Tops', 'Mô tả', 'Mô tả chi tiết', 150000, 'Blue', 'Fall', 'Nữ', 'Áo', '12', '24', 'upload/1474.jpg', 10, 'jealous-21-women-jealous-edana-teal-top-blue-tops'),
('Jealous 21 Women Jealous Pam Grey Top Grey Tops', 'Mô tả', 'Mô tả chi tiết', 150000, 'Grey', 'Fall', 'Nữ', 'Áo', '12', '24', 'upload/1475.jpg', 10, 'jealous-21-women-jealous-pam-grey-top-grey-tops'),
('Jealous 21 Women Jealous Palila Purple Top Purple Tops', 'Mô tả', 'Mô tả chi tiết', 150000, 'Navy Blue', 'Fall', 'Nữ', 'Áo', '12', '24', 'upload/1476.jpg', 10, 'jealous-21-women-jealous-palila-purple-top-purple-tops'),
('Jealous 21 Women about my style Purple Top', 'Mô tả', 'Mô tả chi tiết', 150000, 'Grey', 'Fall', 'Nữ', 'Áo', '12', '24', 'upload/1477.jpg', 10, 'jealous-21-women-about-my-style-purple-top'),
('Jealous 21 Women Jealous Panthea Purple Top Black Tops', 'Mô tả', 'Mô tả chi tiết', 150000, 'Black', 'Fall', 'Nữ', 'Áo', '12', '24', 'upload/1478.jpg', 10, 'jealous-21-women-jealous-panthea-purple-top-black-tops'),
('Jealous 21 Women Jealous Paris Black Top Black Tops', 'Mô tả', 'Mô tả chi tiết', 150000, 'Peach', 'Fall', 'Nữ', 'Áo', '12', '24', 'upload/1479.jpg', 10, 'jealous-21-women-jealous-paris-black-top-black-tops'),
('Jealous 21 Women Printed Rach Yellow Top', 'Mô tả', 'Mô tả chi tiết', 150000, 'Yellow', 'Fall', 'Nữ', 'Áo', '12', '24', 'upload/1480.jpg', 10, 'jealous-21-women-printed-rach-yellow-top'),
('Jealous 21 Women Jealous Rain Blue Top Blue Tops', 'Mô tả', 'Mô tả chi tiết', 150000, 'Blue', 'Fall', 'Nữ', 'Áo', '12', '24', 'upload/1481.jpg', 10, 'jealous-21-women-jealous-rain-blue-top-blue-tops'),
('Jealous 21 Women Jealous Randa Black Top Black Tops', 'Mô tả', 'Mô tả chi tiết', 150000, 'Black', 'Fall', 'Nữ', 'Áo', '12', '24', 'upload/1482.jpg', 10, 'jealous-21-women-jealous-randa-black-top-black-tops'),
('Jealous 21 Women Jealous Ranae White Top White Tops', 'Mô tả', 'Mô tả chi tiết', 150000, 'White', 'Fall', 'Nữ', 'Áo', '12', '24', 'upload/1483.jpg', 10, 'jealous-21-women-jealous-ranae-white-top-white-tops'),
('Jealous 21 Women Jealous Ran Pink Top Pink Tops', 'Mô tả', 'Mô tả chi tiết', 150000, 'Pink', 'Fall', 'Nữ', 'Áo', '12', '24', 'upload/1484.jpg', 10, 'jealous-21-women-jealous-ran-pink-top-pink-tops'),
('Jealous 21 Women Jealous Rae Green Top Green Tops', 'Mô tả', 'Mô tả chi tiết', 150000, 'Green', 'Fall', 'Nữ', 'Áo', '12', '24', 'upload/1485.jpg', 10, 'jealous-21-women-jealous-rae-green-top-green-tops'),
('Jealous 21 Women jealous Surf Island Forever Pink top Pink Tops', 'Mô tả', 'Mô tả chi tiết', 150000, 'Pink', 'Fall', 'Nữ', 'Áo', '12', '24', 'upload/1486.jpg', 10, 'jealous-21-women-jealous-surf-island-forever-pink-top-pink-tops'),
('Jealous 21 Women  Printed Pink Top', 'Mô tả', 'Mô tả chi tiết', 150000, 'Pink', 'Fall', 'Nữ', 'Áo', '12', '24', 'upload/1487.jpg', 10, 'jealous-21-women-printed-pink-top'),
('Jealous 21 Women Jelaous Cais Green Top Green Tops', 'Mô tả', 'Mô tả chi tiết', 150000, 'Green', 'Fall', 'Nữ', 'Áo', '12', '24', 'upload/1488.jpg', 10, 'jealous-21-women-jelaous-cais-green-top-green-tops'),
('Jealous 21 Women Jealous Calandra Pink Top Pink Tops', 'Mô tả', 'Mô tả chi tiết', 150000, 'Pink', 'Fall', 'Nữ', 'Áo', '12', '24', 'upload/1489.jpg', 10, 'jealous-21-women-jealous-calandra-pink-top-pink-tops'),
('Jealous 21 Women Jealous Caley Pink Top Pink Tops', 'Mô tả', 'Mô tả chi tiết', 150000, 'Pink', 'Fall', 'Nữ', 'Áo', '12', '24', 'upload/1490.jpg', 10, 'jealous-21-women-jealous-caley-pink-top-pink-tops'),
('Jealous 21 Women Jealous Cailyn White Top White Tops', 'Mô tả', 'Mô tả chi tiết', 150000, 'White', 'Fall', 'Nữ', 'Áo', '12', '24', 'upload/1491.jpg', 10, 'jealous-21-women-jealous-cailyn-white-top-white-tops'),
('Jealous 21 Women Jealous Paiva Pink Tops', 'Mô tả', 'Mô tả chi tiết', 150000, 'Pink', 'Fall', 'Nữ', 'Áo', '12', '24', 'upload/1492.jpg', 10, 'jealous-21-women-jealous-paiva-pink-tops'),
('Scullers For Her Women Light Work Blue Tops', 'Mô tả', 'Mô tả chi tiết', 150000, 'Blue', 'Fall', 'Nữ', 'Áo', '12', '24', 'upload/1493.jpg', 10, 'scullers-for-her-women-light-work-blue-tops'),
('Scullers For Her Women Scarf Shirt Blue Tops', 'Mô tả', 'Mô tả chi tiết', 150000, 'Blue', 'Fall', 'Nữ', 'Áo', '12', '24', 'upload/1494.jpg', 10, 'scullers-for-her-women-scarf-shirt-blue-tops'),
('Scullers For Her Women Layered Black Tunics', 'Mô tả', 'Mô tả chi tiết', 150000, 'Black', 'Fall', 'Nữ', 'Áo', '12', '24', 'upload/1495.jpg', 10, 'scullers-for-her-women-layered-black-tunics'),
('Scullers For Her Women Lace Black Tunics', 'Mô tả', 'Mô tả chi tiết', 150000, 'Black', 'Fall', 'Nữ', 'Áo', '12', '24', 'upload/1496.jpg', 10, 'scullers-for-her-women-lace-black-tunics'),
('Scullers For Her Women Viscose Tunics Purple Tops', 'Mô tả', 'Mô tả chi tiết', 150000, 'Black', 'Fall', 'Nữ', 'Áo', '12', '24', 'upload/1497.jpg', 10, 'scullers-for-her-women-viscose-tunics-purple-tops'),
